"ANO_CMPT","MES_CMPT","Cod_Habilitacao","CNES"
"2023","02","1902","3157245"
"2023","02","1504","3157245"
"2023","02","1505","3157245"
"2023","02","1506","3157245"
"2023","02","0202","3157245"
"2023","02","2302","3157245"
"2023","02","2802","3157245"
"2023","02","2407","3157245"
"2023","02","2409","3157245"
"2023","02","2205","3157245"
"2023","02","2601","3157245"
"2023","02","1902","3157245"
"2023","02","0805","3157245"
"2023","02","1708","3157245"
"2023","02","2420","3157245"
"2023","02","3202","3157245"
"2023","02","2610","3157245"
"2023","02","2702","3157245"
"2023","02","0101","3157245"
"2023","02","0907","3157245"
"2023","02","0906","3157245"
"2023","02","0904","3157245"
"2023","02","0903","3157245"
"2023","02","0902","3157245"
"2023","02","0901","3157245"
"2023","02","1901","3157245"
"2023","02","2901","3157245"
"2023","02","0506","3157245"
"2023","02","2434","3157245"
"2023","02","0907","3157245"
"2023","02","0906","3157245"
"2021","06","3202","2481286"
"2021","06","1414","2481286"
"2021","06","2901","2481286"
"2021","06","1403","2481286"
"2021","06","1901","2481286"
"2021","06","2802","2481286"
"2021","06","1416","2481286"
"2021","06","1418","2481286"
"2021","06","2601","2481286"
"2021","06","2304","2481286"
"2021","06","2803","2481286"
"2021","06","2301","2481286"
"2021","06","2610","2481286"
"2021","06","1415","2481286"
"2021","06","2806","2561492"
"2021","06","1504","2561492"
"2021","06","1505","2561492"
"2021","06","0803","2561492"
"2021","06","0807","2561492"
"2021","06","0806","2561492"
"2021","06","2408","2561492"
"2021","06","0904","2561492"
"2021","06","0903","2561492"
"2021","06","0902","2561492"
"2021","06","0901","2561492"
"2021","06","2901","2561492"
"2021","06","1101","2561492"
"2021","06","1202","2561492"
"2021","06","0907","2561492"
"2021","06","0906","2561492"
"2021","06","1901","2561492"
"2021","06","0905","2561492"
"2021","06","2403","2561492"
"2021","06","2402","2561492"
"2021","06","2404","2561492"
"2021","06","2612","2561492"
"2021","06","0305","2561492"
"2021","06","2409","2561492"
"2021","06","1104","2561492"
"2021","06","2426","2561492"
"2021","06","2420","2561492"
"2021","06","2401","2561492"
"2021","06","2304","2561492"
"2021","06","0802","2561492"
"2021","06","2407","2561492"
"2021","06","3508","2561492"
"2021","06","3509","2561492"
"2021","06","3511","2561492"
"2021","06","3507","2561492"
"2021","06","0805","2561492"
"2021","06","1708","2561492"
"2021","06","2301","2561492"
"2021","06","2405","2561492"
"2021","06","2604","2561492"
"2021","06","1601","2561492"
"2021","06","0506","2561492"
"2021","06","0101","2561492"
"2021","06","2601","2561492"
"2021","06","3512","2561492"
"2021","06","3513","2561492"
"2021","06","3510","2561492"
"2021","06","0202","2561492"
"2021","06","2501","2561492"
"2021","06","1204","2561492"
"2021","06","2205","2561492"
"2021","07","2803","2481286"
"2021","07","2610","2481286"
"2021","07","1414","2481286"
"2021","07","1415","2481286"
"2021","07","1416","2481286"
"2021","07","2601","2481286"
"2021","07","2304","2481286"
"2021","07","2901","2481286"
"2021","07","1403","2481286"
"2021","07","1901","2481286"
"2021","07","2802","2481286"
"2021","07","2301","2481286"
"2021","07","3202","2481286"
"2021","07","1418","2481286"
"2021","07","0101","2561492"
"2021","07","2601","2561492"
"2021","07","0805","2561492"
"2021","07","1708","2561492"
"2021","07","2301","2561492"
"2021","07","2407","2561492"
"2021","07","2409","2561492"
"2021","07","1104","2561492"
"2021","07","2405","2561492"
"2021","07","2604","2561492"
"2021","07","3508","2561492"
"2021","07","3509","2561492"
"2021","07","3511","2561492"
"2021","07","2404","2561492"
"2021","07","0305","2561492"
"2021","07","3507","2561492"
"2021","07","2612","2561492"
"2021","07","1504","2561492"
"2021","07","1505","2561492"
"2021","07","0803","2561492"
"2021","07","0807","2561492"
"2021","07","2426","2561492"
"2021","07","2420","2561492"
"2021","07","0806","2561492"
"2021","07","2408","2561492"
"2021","07","0904","2561492"
"2021","07","0903","2561492"
"2021","07","0902","2561492"
"2021","07","0901","2561492"
"2021","07","2901","2561492"
"2021","07","1101","2561492"
"2021","07","1202","2561492"
"2021","07","0907","2561492"
"2021","07","0906","2561492"
"2021","07","1901","2561492"
"2021","07","0905","2561492"
"2021","07","2401","2561492"
"2021","07","0202","2561492"
"2021","07","2403","2561492"
"2021","07","2402","2561492"
"2021","07","2501","2561492"
"2021","07","3512","2561492"
"2021","07","3513","2561492"
"2021","07","3510","2561492"
"2021","07","2806","2561492"
"2021","07","2304","2561492"
"2021","07","0802","2561492"
"2021","07","1601","2561492"
"2021","07","1204","2561492"
"2021","07","2205","2561492"
"2021","07","0506","2561492"
"2021","08","1418","2481286"
"2021","08","2803","2481286"
"2021","08","2301","2481286"
"2021","08","3202","2481286"
"2021","08","1415","2481286"
"2021","08","2610","2481286"
"2021","08","2304","2481286"
"2021","08","2601","2481286"
"2021","08","1416","2481286"
"2021","08","1414","2481286"
"2021","08","2802","2481286"
"2021","08","1901","2481286"
"2021","08","1403","2481286"
"2021","08","2901","2481286"
"2021","08","2301","2561492"
"2021","08","2304","2561492"
"2021","08","0802","2561492"
"2021","08","2403","2561492"
"2021","08","2402","2561492"
"2021","08","2404","2561492"
"2021","08","0803","2561492"
"2021","08","0807","2561492"
"2021","08","2426","2561492"
"2021","08","2420","2561492"
"2021","08","0806","2561492"
"2021","08","2604","2561492"
"2021","08","3508","2561492"
"2021","08","0805","2561492"
"2021","08","1708","2561492"
"2021","08","2407","2561492"
"2021","08","2409","2561492"
"2021","08","0101","2561492"
"2021","08","2601","2561492"
"2021","08","2408","2561492"
"2021","08","0904","2561492"
"2021","08","0903","2561492"
"2021","08","0902","2561492"
"2021","08","0901","2561492"
"2021","08","2901","2561492"
"2021","08","1101","2561492"
"2021","08","1202","2561492"
"2021","08","0907","2561492"
"2021","08","0906","2561492"
"2021","08","1901","2561492"
"2021","08","0905","2561492"
"2021","08","2401","2561492"
"2021","08","2612","2561492"
"2021","08","1504","2561492"
"2021","08","1505","2561492"
"2021","08","1104","2561492"
"2021","08","0305","2561492"
"2021","08","0506","2561492"
"2021","08","3509","2561492"
"2021","08","3511","2561492"
"2021","08","3507","2561492"
"2021","08","3512","2561492"
"2021","08","3513","2561492"
"2021","08","3510","2561492"
"2021","08","2806","2561492"
"2021","08","2501","2561492"
"2021","08","1601","2561492"
"2021","08","2405","2561492"
"2021","08","2205","2561492"
"2021","08","0202","2561492"
"2021","08","1204","2561492"
"2021","05","2601","2481286"
"2021","05","2301","2481286"
"2021","05","1415","2481286"
"2021","05","1416","2481286"
"2021","05","2803","2481286"
"2021","05","1414","2481286"
"2021","05","2610","2481286"
"2021","05","2802","2481286"
"2021","05","3202","2481286"
"2021","05","1901","2481286"
"2021","05","1403","2481286"
"2021","05","2304","2481286"
"2021","05","1418","2481286"
"2021","05","2901","2481286"
"2021","05","0101","2561492"
"2021","05","2601","2561492"
"2021","05","1204","2561492"
"2021","05","2205","2561492"
"2021","05","1601","2561492"
"2021","05","0506","2561492"
"2021","05","3508","2561492"
"2021","05","3509","2561492"
"2021","05","3511","2561492"
"2021","05","3507","2561492"
"2021","05","3512","2561492"
"2021","05","3513","2561492"
"2021","05","3510","2561492"
"2021","05","0805","2561492"
"2021","05","1708","2561492"
"2021","05","2301","2561492"
"2021","05","2304","2561492"
"2021","05","0802","2561492"
"2021","05","2407","2561492"
"2021","05","2405","2561492"
"2021","05","2604","2561492"
"2021","05","1104","2561492"
"2021","05","2426","2561492"
"2021","05","2420","2561492"
"2021","05","2401","2561492"
"2021","05","2409","2561492"
"2021","05","2404","2561492"
"2021","05","2612","2561492"
"2021","05","0305","2561492"
"2021","05","0806","2561492"
"2021","05","2408","2561492"
"2021","05","0904","2561492"
"2021","05","0903","2561492"
"2021","05","0902","2561492"
"2021","05","0901","2561492"
"2021","05","2901","2561492"
"2021","05","1101","2561492"
"2021","05","1202","2561492"
"2021","05","0907","2561492"
"2021","05","0906","2561492"
"2021","05","1901","2561492"
"2021","05","0905","2561492"
"2021","05","2403","2561492"
"2021","05","2402","2561492"
"2021","05","0202","2561492"
"2021","05","2501","2561492"
"2021","05","2806","2561492"
"2021","05","1504","2561492"
"2021","05","1505","2561492"
"2021","05","0803","2561492"
"2021","05","0807","2561492"
"2021","09","0305","3157245"
"2021","09","2420","3157245"
"2021","09","2601","3157245"
"2021","09","2702","3157245"
"2021","09","0101","3157245"
"2021","09","0907","3157245"
"2021","09","0906","3157245"
"2021","09","1902","3157245"
"2021","09","0806","3157245"
"2021","09","2304","3157245"
"2021","09","1708","3157245"
"2021","09","2407","3157245"
"2021","09","2409","3157245"
"2021","09","2612","3157245"
"2021","09","0805","3157245"
"2021","09","0506","3157245"
"2021","09","2302","3157245"
"2021","09","1102","3157245"
"2021","09","1202","3157245"
"2021","09","0202","3157245"
"2021","09","1506","3157245"
"2021","09","1414","3157245"
"2021","09","2610","3157245"
"2021","09","1416","3157245"
"2021","09","2802","3157245"
"2021","09","1504","3157245"
"2021","09","1505","3157245"
"2021","09","0904","3157245"
"2021","09","0903","3157245"
"2021","09","0902","3157245"
"2021","09","0901","3157245"
"2021","09","1901","3157245"
"2021","09","2901","3157245"
"2021","09","1404","3157245"
"2021","09","1101","3157245"
"2021","09","0801","3157245"
"2021","09","2205","3157245"
"2021","09","3202","3157245"
"2021","09","2424","3157245"
"2021","09","2429","3157245"
"2021","08","0904","3157245"
"2021","08","2420","3157245"
"2021","08","0305","3157245"
"2021","08","2429","3157245"
"2021","08","3202","3157245"
"2021","08","1708","3157245"
"2021","08","2304","3157245"
"2021","08","2205","3157245"
"2021","08","1902","3157245"
"2021","08","2424","3157245"
"2021","08","0801","3157245"
"2021","08","1101","3157245"
"2021","08","2612","3157245"
"2021","08","2407","3157245"
"2021","08","2409","3157245"
"2021","08","1414","3157245"
"2021","08","0806","3157245"
"2021","08","0805","3157245"
"2021","08","1416","3157245"
"2021","08","2802","3157245"
"2021","08","1506","3157245"
"2021","08","2610","3157245"
"2021","08","1504","3157245"
"2021","08","1505","3157245"
"2021","08","2302","3157245"
"2021","08","1102","3157245"
"2021","08","1202","3157245"
"2021","08","0202","3157245"
"2021","08","0506","3157245"
"2021","08","2702","3157245"
"2021","08","0101","3157245"
"2021","08","0907","3157245"
"2021","08","0906","3157245"
"2021","08","2601","3157245"
"2021","08","0903","3157245"
"2021","08","0902","3157245"
"2021","08","0901","3157245"
"2021","08","1901","3157245"
"2021","08","2901","3157245"
"2021","08","1404","3157245"
"2021","12","2601","2481286"
"2021","12","2803","2481286"
"2021","12","3202","2481286"
"2021","12","2610","2481286"
"2021","12","2802","2481286"
"2021","12","1901","2481286"
"2021","12","1403","2481286"
"2021","12","2901","2481286"
"2021","12","1418","2481286"
"2021","12","2304","2481286"
"2021","12","1415","2481286"
"2021","12","1416","2481286"
"2021","12","2301","2481286"
"2021","12","1414","2481286"
"2021","12","2901","2561492"
"2021","12","1101","2561492"
"2021","12","1202","2561492"
"2021","12","0907","2561492"
"2021","12","0906","2561492"
"2021","12","1901","2561492"
"2021","12","0905","2561492"
"2021","12","2426","2561492"
"2021","12","2420","2561492"
"2021","12","2405","2561492"
"2021","12","1504","2561492"
"2021","12","1505","2561492"
"2021","12","0805","2561492"
"2021","12","0101","2561492"
"2021","12","2601","2561492"
"2021","12","2501","2561492"
"2021","12","1104","2561492"
"2021","12","2403","2561492"
"2021","12","2402","2561492"
"2021","12","2404","2561492"
"2021","12","0803","2561492"
"2021","12","0305","2561492"
"2021","12","2409","2561492"
"2021","12","3513","2561492"
"2021","12","3510","2561492"
"2021","12","1204","2561492"
"2021","12","2401","2561492"
"2021","12","1601","2561492"
"2021","12","3508","2561492"
"2021","12","0202","2561492"
"2021","12","2205","2561492"
"2021","12","3509","2561492"
"2021","12","3511","2561492"
"2021","12","3507","2561492"
"2021","12","3512","2561492"
"2021","12","0807","2561492"
"2021","12","0901","2561492"
"2021","12","0902","2561492"
"2021","12","0506","2561492"
"2021","12","0802","2561492"
"2021","12","2304","2561492"
"2021","12","2301","2561492"
"2021","12","0903","2561492"
"2021","12","2604","2561492"
"2021","12","1708","2561492"
"2021","12","0904","2561492"
"2021","12","2407","2561492"
"2021","12","0806","2561492"
"2021","12","2408","2561492"
"2021","05","2302","3157245"
"2021","05","1202","3157245"
"2021","05","0506","3157245"
"2021","05","1708","3157245"
"2021","05","0805","3157245"
"2021","05","0806","3157245"
"2021","05","2601","3157245"
"2021","05","2304","3157245"
"2021","05","2205","3157245"
"2021","05","0801","3157245"
"2021","05","1101","3157245"
"2021","05","1404","3157245"
"2021","05","2901","3157245"
"2021","05","1901","3157245"
"2021","05","0901","3157245"
"2021","05","0902","3157245"
"2021","05","0903","3157245"
"2021","05","0904","3157245"
"2021","05","0906","3157245"
"2021","05","0907","3157245"
"2021","05","0101","3157245"
"2021","05","2407","3157245"
"2021","05","2409","3157245"
"2021","05","1414","3157245"
"2021","05","1102","3157245"
"2021","05","0202","3157245"
"2021","05","2802","3157245"
"2021","05","1506","3157245"
"2021","05","2610","3157245"
"2021","05","1504","3157245"
"2021","05","1505","3157245"
"2021","05","1416","3157245"
"2021","05","2420","3157245"
"2021","05","3202","3157245"
"2021","05","2424","3157245"
"2021","05","0305","3157245"
"2021","05","2429","3157245"
"2021","05","2612","3157245"
"2021","05","1902","3157245"
"2021","05","2702","3157245"
"2021","07","3202","3157245"
"2021","07","2424","3157245"
"2021","07","2429","3157245"
"2021","07","0305","3157245"
"2021","07","2420","3157245"
"2021","07","2601","3157245"
"2021","07","2702","3157245"
"2021","07","0101","3157245"
"2021","07","0907","3157245"
"2021","07","0906","3157245"
"2021","07","0904","3157245"
"2021","07","0903","3157245"
"2021","07","0902","3157245"
"2021","07","0901","3157245"
"2021","07","1901","3157245"
"2021","07","2901","3157245"
"2021","07","1404","3157245"
"2021","07","1101","3157245"
"2021","07","0801","3157245"
"2021","07","1902","3157245"
"2021","07","0806","3157245"
"2021","07","2205","3157245"
"2021","07","2304","3157245"
"2021","07","1708","3157245"
"2021","07","2407","3157245"
"2021","07","2409","3157245"
"2021","07","2612","3157245"
"2021","07","0506","3157245"
"2021","07","2302","3157245"
"2021","07","1102","3157245"
"2021","07","1202","3157245"
"2021","07","0202","3157245"
"2021","07","1506","3157245"
"2021","07","1414","3157245"
"2021","07","2610","3157245"
"2021","07","0805","3157245"
"2021","07","1416","3157245"
"2021","07","2802","3157245"
"2021","07","1504","3157245"
"2021","07","1505","3157245"
"2021","12","2424","3157245"
"2021","12","1102","3157245"
"2021","12","1506","3157245"
"2021","12","1505","3157245"
"2021","12","1504","3157245"
"2021","12","2429","3157245"
"2021","12","0506","3157245"
"2021","12","2302","3157245"
"2021","12","2612","3157245"
"2021","12","1202","3157245"
"2021","12","0805","3157245"
"2021","12","0806","3157245"
"2021","12","1902","3157245"
"2021","12","0801","3157245"
"2021","12","1101","3157245"
"2021","12","1404","3157245"
"2021","12","2901","3157245"
"2021","12","1901","3157245"
"2021","12","0901","3157245"
"2021","12","0902","3157245"
"2021","12","0903","3157245"
"2021","12","2205","3157245"
"2021","12","2304","3157245"
"2021","12","2407","3157245"
"2021","12","2409","3157245"
"2021","12","0305","3157245"
"2021","12","2601","3157245"
"2021","12","1416","3157245"
"2021","12","2420","3157245"
"2021","12","3202","3157245"
"2021","12","1414","3157245"
"2021","12","2610","3157245"
"2021","12","1708","3157245"
"2021","12","0202","3157245"
"2021","12","2802","3157245"
"2021","12","2702","3157245"
"2021","12","0101","3157245"
"2021","12","0907","3157245"
"2021","12","0906","3157245"
"2021","12","0904","3157245"
"2021","10","3202","3157245"
